,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[7, 100, 500, 16, 0.0, None]",9.794451205354106,7.558170056358224,4.284463386542137,8.12867348597553,3.85109796101983,5.797719888732391,5.1570300812612295,6.817468353858298,6.413173897414334,6.715803768996818,4.815870219626983,12.294547533270656,5.696074007089294,5.390312030939726,5.662716367516172,8.092479237838287,6.037915909304471,5.402013099685599,6.311104497473271,5.641762404801053,8.945138081678392,4.742598941557149,6.043523603930867,5.129583030843004,8.769753964321152,5.16742175747528,4.828800684983576,12.47082899921791,4.585692105071985,6.044226093337576,6.715074394308208,9.187235925732947,7.627615058103639,6.803480704825121,8.265610693070085,6.014505019524284,6.316610376649064,6.299816419560654,6.971534343828318,9.16591012318092,7.133695683530704,5.357999842080929,5.561572736968721,9.656794362942811,5.586082958114873,6.476938565774301,6.833000485137025,7.254024309503059,6.288851413383002,10.246560612934042
