,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[7, 50, 500, 16, 0.0, None]",52.848085736529995,45.28242806007232,49.7099128892128,53.60840042104525,47.192479559280684,51.57413457753678,60.72378991885614,51.23113696309355,52.07199512003789,51.515506520943525,48.54988474336216,50.50675088308122,45.795171731376335,50.04499440347406,50.297459902625796,61.51734940115471,49.15096274409968,58.219796270120824,46.61060591737008,50.172089107297744,48.31955145419269,53.921227538854076,49.62691619017723,63.089435371294535,49.482682714984996,51.308155837729636,64.4888101970024,50.213618378913154,52.837794423416746,53.28839990516815,49.872488776065204,47.03268010699449,51.38979837431866,49.14074920493047,51.898476897659286,51.13255168478173,51.27816965916149,47.24827419136597,62.701849834404804,51.94869811966537,47.30167014014278,51.62947118576632,48.21490435491006,57.027594060901784,50.60591364745577,53.24720549078726,54.34347370904463,47.67900327728785,46.944692982474066,47.33000522428927
