,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[7, 50, 500, 16, 0.0, 'MinMax']",45.31171742822436,48.542853844678966,36.904527418030376,50.32400543571184,48.28623660032503,38.470241916690824,44.28787602925692,37.421240836985525,61.46760388985877,67.40561823437174,38.04686482872258,56.077362864687395,53.78211557783617,41.002380960747175,42.96596289822459,35.908447463957636,50.404650494235746,45.27889070407388,47.23548458255591,38.64420327699062,40.82619503950027,53.182707823381214,41.446043327222526,39.64237380830056,64.98341071597414,49.72402952902327,39.74842962348547,47.3772111157348,39.64405443830873,60.58396116684888,44.3389372108109,37.979213293749126,38.07214310661388,40.32525996857448,49.24395299004544,58.55527050004017,43.2332917426615,41.987434534559746,42.104062436989025,57.33456263594817,42.52145694713623,53.06964626205021,45.202462977934616,49.78975506787218,44.191625994946385,39.24430636772463,43.83648011076488,75.95115792278845,45.21167813747166,75.25944755350027
