,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[7, 100, 500, 16, 0.0, None]",33.11735060557853,35.75235937909378,49.274269282062924,38.92801850852417,35.1659396369111,66.03226676335025,40.47108161719458,39.442735327524986,79.52272486233888,33.13224603824894,34.73280754447983,45.00559861006184,43.770281292379906,33.34754986548862,39.70940432683658,32.92453344155009,39.17782663202969,38.246088762958,50.05398940612776,43.74543782016732,37.448918659809955,25.11033635177392,72.1283205745583,38.98131876797686,33.777276665612234,49.968647396705165,41.00241305065548,29.836580863382913,38.4157855966504,37.132210079533714,38.254951106748095,24.357433072851446,30.47631216251966,30.660268475476226,25.71113928058165,35.59136638748399,34.69055448263259,48.167430057657995,57.447575031093564,34.03928753224904,47.108911171016786,78.63999943870009,48.3775183049291,25.235508149867545,40.96174139135811,32.3645992583911,31.90875682641101,40.07202073396255,47.738057345692496,34.66660054518434
